"codigo_producto","descripcion_producto","ingrediente_forma","tipo_proyecto","subcategoria","categoria","tamaño_corte","peso_neto_caja","tamaño_paquete","cantidad_paquetes","peso_neto_paquete","caja_tipo_id","id_sencillo","caja_grosor_mm","caja_interior_largo","caja_interior_ancho","caja_interior_alto","caja_exterior_largo","caja_exterior_ancho","caja_exterior_alto","pallet_alto","pallet_ancho","pallet_largo","cantidad_cajas_alto","cantidad_cajas_largo","cantidad_cajas_ancho","cantidad_cajas_total","utilizacion","volumen_interior_caja_mm3","volumen_exterior_caja_mm3","volumen_pallet_mm3","perimetro_caja_m","headspace_max_pct","ect_n_m","carga_max_kg","volumen_producto_canal_servicios_comida","volumen_producto_canal_minorista","volumen_producto_canal_cadenas_corporativas","volumen_producto_canal_otros","volumen_producto_total","volumen_producto_planta_buenos_aires","volumen_producto_planta_curitiba","volumen_producto_planta_santiago","volumen_producto_planta_monterrey","volumen_producto_planta_bakersfield","cantidad_pallets_planta_buenos_aires","cantidad_pallets_planta_curitiba","cantidad_pallets_planta_santiago","cantidad_pallets_planta_monterrey","cantidad_pallets_planta_bakersfield","cantidad_pallets_total","costo_total_planta_buenos_aires","costo_total_planta_curitiba","costo_total_planta_santiago","costo_total_planta_monterrey","costo_total_planta_bakersfield","costo_pallets_planta_buenos_aires","costo_pallets_planta_curitiba","costo_pallets_planta_santiago","costo_pallets_planta_monterrey","costo_pallets_planta_bakersfield","costo_pallets_total","costo_total","capas_apiladas","peso_capas_superiores_kg","cumple_resistencia","utilizacion_cajas"
"BR0359","Brocoli zigzag - clasico - Caja de 13 packs de 0,75 kg | Ref 6P9","Brocoli zigzag","Forma estable","Bastones clasicos - Legumes Frites","Bastones clasicos","Forma",9.75,"13 X 0,8 kg",13,0.75,"10c5f9edbe2c87186bcdeb991fe8d902",5,4.6,380,252,228,389.2,261.2,237.2,1800,800,1200,7,2,4,56,0.78145680562963,21833280,24113524.288,1728000000,1.3008,0.1,1450,192.269113149847,19687,0,0,0,19687,19687,0,0,0,0,352,0,0,0,0,352,12402.81,0,0,0,0,52800,0,0,0,0,52800,12402.81,7,58.5,TRUE,0.000901696859106831
"BR0360","Bastones rectos de brocoli 9x9 mm - crocante - Caja de 5 packs de 2,5 kg | Ref 559","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"48d2fa87ef6ac189e633680672b6132e",52,4.1,386,286,199,394.2,294.2,207.2,1800,800,1200,8,2,4,64,0.889990304,21968804,24029738.208,1728000000,1.3768,0.08,1200,168.415902140673,100212,0,0,0,100212,0,0,100212,0,0,0,0,1566,0,0,1566,0,0,45596.46,0,0,0,0,234900,0,0,234900,45596.46,8,87.5,TRUE,0.00456155920003656
"BR0361","BonsaiGreen Gajos de brocoli sazonado 5 x 2,5 kg | Ref 595","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2.5 KG",2.5,2.5,"116dda17a7b7fb82c62f462ef4a94218",6,4.1,386,286,164,394.2,294.2,172.2,1800,800,1200,10,2,4,80,0.92456763,18104944,19970660.808,1728000000,1.3768,0.08,1200,168.415902140673,114948,0,0,0,114948,0,110251,4697,0,0,0,1379,59,0,0,1438,0,50164.205,3358.355,0,0,0,206850,8850,0,0,215700,53522.56,10,112.5,TRUE,0.00634898401232282
"BR0362","BonsaiGreen Espirales de brocoli 5 x 2,5 kg","Espirales de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"3256a5fed07b421a92abee44a3d93243",34,2.7,395,296,260,400,301.4,265.4,1800,800,1200,6,2,3,36,0.666596333333333,30399200,31996624,1728000000,1.4028,0.06,730,104.387767584098,22649,0,0,0,22649,0,0,22649,0,0,0,0,630,0,0,630,0,0,9512.58,0,0,0,0,94500,0,0,94500,9512.58,6,62.5,TRUE,0.000745052501381615
"BR0363","BonsaiPremium Bastones rectos de brocoli 5 x 2,5 kg | Ref XJT","Bastones rectos de brocoli","Estacional","Bastones clasicos - Reserva Privada","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"a053806f0b23db27a17e90bf971c8a62",117,4.1,386,286,273,394.2,294.2,281.2,1800,800,1200,6,2,4,48,0.905882988,30138108,32611787.568,1728000000,1.3768,0.08,1200,168.415902140673,93363,0,0,0,93363,0,0,0,0,93363,0,0,0,0,1946,1946,0,0,0,0,54617.355,0,0,0,0,291900,291900,54617.355,6,62.5,TRUE,0.00309783878934935
"BR0364","BonsaiPremium Bastones rectos de brocoli 5 x 2,5 kg | Ref 8OM","Bastones rectos de brocoli","Estacional","Bastones clasicos - Reserva Privada","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"5752498adef915345dabc54b32edf146",68,2.7,395,296,219,400,301.4,224.4,1800,800,1200,8,2,3,48,0.751490666666667,25605480,27053664,1728000000,1.4028,0.06,730,104.387767584098,80636,0,0,0,80636,0,80636,0,0,0,0,1680,0,0,0,1680,0,43543.44,0,0,0,0,252000,0,0,0,252000,43543.44,8,87.5,TRUE,0.00314916963087589
"BR0365","Bastones rectos de brocoli - clasico - Caja de 5 packs de 2,5 kg | Ref NW8","Bastones rectos de brocoli","Estacional","Bastones clasicos - Reserva Privada","Bastones clasicos","Grueso",12.5,"5 X 2,5 KG",5,2.5,"55b52b97c05b19dbbbefa191622fe36a",66,4.1,386,286,179,394.2,294.2,187.2,1800,800,1200,9,2,4,72,0.904594392,19760884,21710265.408,1728000000,1.3768,0.08,1200,168.415902140673,107201,0,0,0,107201,0,107201,0,0,0,0,1489,0,0,0,1489,0,48776.455,0,0,0,0,223350,0,0,0,223350,48776.455,9,100,TRUE,0.00542490912855923
"BR0366","Bastones rectos de brocoli 6x6 mm - crocante - Caja de 5 packs de 2,5 kg | Ref JZO","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"d6e2cbc227acca3455d02367e9bd0b2b",175,2.7,395,294,214,400,299.4,219.4,1800,800,1200,8,2,4,64,0.973160888888889,24851820,26275344,1728000000,1.3988,0.06,730,104.090112130479,14653,0,0,0,14653,0,0,14653,0,0,0,0,229,0,0,229,0,0,9670.98,0,0,0,0,34350,0,0,34350,9670.98,8,87.5,TRUE,0.000589614764632932
"BR0367","5 bolsas de 2,5 kg | Bastones rectos de brocoli con cabo | Ref AYC","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"48d2fa87ef6ac189e633680672b6132e",52,4.1,386,286,199,394.2,294.2,207.2,1800,800,1200,8,2,4,64,0.889990304,21968804,24029738.208,1728000000,1.3768,0.08,1200,168.415902140673,51022,0,0,0,51022,0,0,0,0,51022,0,0,0,0,798,798,0,0,0,0,29847.87,0,0,0,0,119700,119700,29847.87,8,87.5,TRUE,0.0023224750878564
"BR0368","Bastones rectos de brocoli - con cabo - Caja de 5 packs de 2,5 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"9a88ed4806deaa5c9b3abac82886d23a",112,4.1,386,286,184,394.2,294.2,192.2,1800,800,1200,9,2,4,72,0.928755567,20312864,22290133.608,1728000000,1.3768,0.08,1200,168.415902140673,97174,0,0,3610,100784,0,0,0,0,100784,0,0,0,0,1400,1400,0,0,0,0,52407.68,0,0,0,0,210000,210000,52407.68,9,100,TRUE,0.00496158493455182
"BR0369","5 bolsas de 2,5 kg | Espirales de brocoli","Espirales de brocoli","Forma estable","Bastones clasicos - Reserva Privada","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"3256a5fed07b421a92abee44a3d93243",34,2.7,395,296,260,400,301.4,265.4,1800,800,1200,6,2,3,36,0.666596333333333,30399200,31996624,1728000000,1.4028,0.06,730,104.387767584098,44106,0,0,0,44106,0,0,44106,0,0,0,0,1226,0,0,1226,0,0,18524.52,0,0,0,0,183900,0,0,183900,18524.52,6,62.5,TRUE,0.00145089344456433
"BR0370","BonsaiGreen Bastones rectos de brocoli 11 x 1,25 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Grueso",13.75,"11 X 1,25 KG",11,1.25,"c96df5913565ba35f3e02e744c9a6dde",160,2.7,395,296,224,400,301.4,229.4,1800,800,1200,7,2,3,42,0.672205722222222,26190080,27656464,1728000000,1.4028,0.06,730,104.387767584098,0,101561,0,0,101561,0,0,0,0,101561,0,0,0,0,2419,2419,0,0,0,0,48749.28,0,0,0,0,362850,362850,48749.28,7,82.5,TRUE,0.00387784229754166
"BR0371","13 bolsas de 1 kg | Bastones rectos de brocoli | Ref PB9","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Grueso",13,"13 X 1 KG",13,1,"dcc42a5da445d56728ad8178bf5931e9",179,2.7,395,296,240,400,301.4,245.4,1800,800,1200,7,2,3,42,0.719090166666667,28060800,29585424,1728000000,1.4028,0.06,730,104.387767584098,0,141544,0,46,141590,0,0,0,0,141590,0,0,0,0,3372,3372,0,0,0,0,67963.2,0,0,0,0,505800,505800,67963.2,7,78,TRUE,0.00504582905690501
"BR0372","BonsaiGreen Espirales de brocoli sin gluten 13 x 0,75 kg","Espirales de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",9.75,"13 X 0,75 KG",13,0.75,"4989f7c44b56191eebb2c0b95763c0db",54,2.7,395,296,250,400,301.4,255.4,1800,800,1200,7,2,3,42,0.748392944444444,29230000,30791024,1728000000,1.4028,0.06,730,104.387767584098,0,181556,0,0,181556,0,181556,0,0,0,0,4323,0,0,0,4323,0,87146.88,0,0,0,0,648450,0,0,0,648450,87146.88,7,58.5,TRUE,0.00621128977078344
"BR0373","16 bolsas de 0,5 kg | Brocoli en rejilla sin gluten","Brocoli en rejilla","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",8,"16 X 0,5 KG",16,0.5,"f1efec47e48187c72213058375afab2c",196,2.7,395,296,286,400,301.4,291.4,1800,800,1200,6,2,3,36,0.731899666666667,33439120,35131184,1728000000,1.4028,0.06,730,104.387767584098,0,49137,0,0,49137,0,49137,0,0,0,0,1365,0,0,0,1365,0,26533.98,0,0,0,0,204750,0,0,0,204750,26533.98,6,40,TRUE,0.00146944656438327
"BR0374","Bastones rectos de brocoli - clasico - Caja de 13 packs de 1 kg | Ref OVH","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Grueso",13,"13 X 1 KG",13,1,"6d5c1314ab281dbdd56dc5dde84579b9",91,2.7,395,296,245,400,301.4,250.4,1800,800,1200,7,2,3,42,0.733741555555556,28645400,30188224,1728000000,1.4028,0.06,730,104.387767584098,0,15996,0,0,15996,0,0,0,0,15996,0,0,0,0,381,381,0,0,0,0,10557.36,0,0,0,0,57150,57150,10557.36,7,78,TRUE,0.000558414265466707
"BR0375","11 bolsas de 1,25 kg | Bastones rectos de brocoli | Ref YF3","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Corte steak",13.75,"11 X 1,25 KG",11,1.25,"c61dafed9b7d2c7f917d4debf65896c1",158,4.1,386,286,263,394.2,294.2,271.2,1800,800,1200,6,2,4,48,0.873668088,29034148,31452051.168,1728000000,1.3768,0.08,1200,168.415902140673,0,240998,0,0,240998,0,0,0,0,240998,0,0,0,0,5021,5021,0,0,0,0,125318.96,0,0,0,0,753150,753150,125318.96,6,68.75,TRUE,0.00830050187799553
"BR0376","13 bolsas de 0,75 kg | Brocoli zigzag sazonado","Brocoli zigzag","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",9.75,"13 X 0,75 KG",13,0.75,"ddc8f0c662924d5b7914ba35ddb1ebe4",181,2.7,395,294,250,400,299.4,255.4,1800,800,1200,7,2,4,56,0.991235777777778,29032500,30586704,1728000000,1.3988,0.06,730,104.090112130479,0,71871,0,0,71871,0,0,0,0,71871,0,0,0,0,1284,1284,0,0,0,0,34498.08,0,0,0,0,192600,192600,34498.08,7,58.5,TRUE,0.00247553603719969
"BR0377","13 bolsas de 0,75 kg | Brocoli zigzag picante | Ref P85","Brocoli zigzag","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",9.75,"13 X 0,75 KG",13,0.75,"ddc8f0c662924d5b7914ba35ddb1ebe4",181,2.7,395,294,250,400,299.4,255.4,1800,800,1200,7,2,4,56,0.991235777777778,29032500,30586704,1728000000,1.3988,0.06,730,104.090112130479,0,31227,0,0,31227,0,0,0,0,31227,0,0,0,0,558,558,0,0,0,0,14988.96,0,0,0,0,83700,83700,14988.96,7,58.5,TRUE,0.0010755877034358
"BR0378","BonsaiGreen Bastones rectos de brocoli 6x6 mm 5 x 2,5 kg | Ref FVE","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"2361696c0cf9b4a8490d7098c11e6a51",27,2.7,393,255,250,398.4,260.4,255.4,1800,800,1200,7,2,4,56,0.858668421333333,25053750,26496054.144,1728000000,1.3176,0.06,730,98.0477064220183,0,0,0,8811,8811,0,8114,697,0,0,0,145,13,0,0,158,0,3894.72,460.02,0,0,0,21750,1950,0,0,23700,4354.74,7,75,TRUE,0.000351683879658734
"BR0379","Bastones rectos de brocoli 6x6 mm - clasico - Caja de 5 packs de 2,5 kg | Ref OO7","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"2361696c0cf9b4a8490d7098c11e6a51",27,2.7,393,255,250,398.4,260.4,255.4,1800,800,1200,7,2,4,56,0.858668421333333,25053750,26496054.144,1728000000,1.3176,0.06,730,98.0477064220183,2,0,0,67892,67894,0,50646,0,17248,0,0,905,0,308,0,1213,0,24310.08,0,7244.16,0,0,135750,0,46200,0,181950,31554.24,7,75,TRUE,0.00270993364266826
"BR0380","Bastones rectos de brocoli 6x6 mm - clasico - Caja de 5 packs de 2,5 kg | Ref OO7","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"edebe6dd9669ec03369694b6dbbd4c54",193,2.5,393,255,250,398,260,255,1800,800,1200,7,2,4,56,0.855147222222222,25053750,26387400,1728000000,1.316,0.06,600,80.4892966360856,584,0,0,122186,122770,53989,43273,16762,8746,0,965,773,300,157,0,2195,29154.06,25963.8,11062.92,5772.36,0,144750,115950,45000,23550,0,329250,71953.14,7,75,TRUE,0.00490026443147233
"BR0381","Bastones rectos de brocoli 9x9 mm - clasico - Caja de 5 packs de 2,5 kg | Ref XNV","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"9dbb448086386afae3321dda0441c688",116,2.7,393,255,230,398.4,260.4,235.4,1800,800,1200,7,2,4,56,0.791427354666667,23049450,24421186.944,1728000000,1.3176,0.06,730,98.0477064220183,0,0,0,30911,30911,0,6954,23957,0,0,0,125,428,0,0,553,0,4172.4,14374.2,0,0,0,18750,64200,0,0,82950,18546.6,7,75,TRUE,0.00134107321432832
"BR0382","BonsaiGreen Bastones rectos de brocoli 9x9 mm 5 x 2,5 kg | Ref 768","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"9dbb448086386afae3321dda0441c688",116,2.7,393,255,230,398.4,260.4,235.4,1800,800,1200,7,2,4,56,0.791427354666667,23049450,24421186.944,1728000000,1.3176,0.06,730,98.0477064220183,9892,0,0,61298,71190,0,40982,0,30208,0,0,732,0,540,0,1272,0,24589.2,0,18124.8,0,0,109800,0,81000,0,190800,42714,7,75,TRUE,0.00308857695086
"BR0383","BonsaiGreen Bastones rectos de brocoli 9x9 mm 5 x 2,5 kg | Ref 768","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"9dbb448086386afae3321dda0441c688",116,2.7,393,255,230,398.4,260.4,235.4,1800,800,1200,7,2,4,56,0.791427354666667,23049450,24421186.944,1728000000,1.3176,0.06,730,98.0477064220183,1051,0,0,15386,16437,13508,0,0,2929,0,242,0,0,53,0,295,8104.8,0,0,1757.4,0,36300,0,0,7950,0,44250,9862.2,7,75,TRUE,0.000713118968131561
"BR0384","5 bolsas de 2,5 kg | Bastones rectos de brocoli 11x11 mm | Ref UC1","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"d57ede415e9b30ea0e94a15552298aa3",174,2.7,393,255,214,398.4,260.4,219.4,1800,800,1200,8,2,4,64,0.843010858666667,21446010,22761293.184,1728000000,1.3176,0.06,730,98.0477064220183,1437,0,0,19034,20471,7628,0,0,12843,0,120,0,0,201,0,321,5034.48,0,0,6935.22,0,18000,0,0,30150,0,48150,11969.7,8,87.5,TRUE,0.000954536531503995
"BR0385","5 bolsas de 2,5 kg | Bastones rectos de brocoli 11x11 mm | Ref UC1","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X2,5 KG",5,2.5,"d57ede415e9b30ea0e94a15552298aa3",174,2.7,393,255,214,398.4,260.4,219.4,1800,800,1200,8,2,4,64,0.843010858666667,21446010,22761293.184,1728000000,1.3176,0.06,730,98.0477064220183,133,28,59,2,222,35,79,51,26,31,1,2,1,1,1,6,23.1,52.14,33.66,14.04,20.46,150,300,150,150,150,900,143.4,8,87.5,TRUE,1.03515758875427e-05
"BR0386","5 bolsas de 2,5 kg | Bastones rectos de brocoli 6x6 mm | Ref WPA","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"414d4cf5c1bc8a346f7e4445ede7acbd",49,4.1,386,286,229,394.2,294.2,237.2,1800,800,1200,7,2,4,56,0.891493666,25280684,27508947.408,1728000000,1.3768,0.08,1200,168.415902140673,134,28,59,2,223,35,79,52,26,31,1,2,1,1,1,6,25.025,46.215,23.66,18.59,22.165,150,300,150,150,150,900,135.655,7,75,TRUE,8.8209638631613e-06
"BR0387","5 bolsas de 2,5 kg | Bastones rectos de brocoli 9x9 mm | Ref WFG","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"48d2fa87ef6ac189e633680672b6132e",52,4.1,386,286,199,394.2,294.2,207.2,1800,800,1200,8,2,4,64,0.889990304,21968804,24029738.208,1728000000,1.3768,0.08,1200,168.415902140673,0,0,0,5144,5144,0,0,5144,0,0,0,0,81,0,0,81,0,0,2340.52,0,0,0,0,12150,0,0,12150,2340.52,8,87.5,TRUE,0.00023415020681144
"BR0388","Bastones rectos de brocoli 9x9 mm - clasico - Caja de 5 packs de 2,5 kg | Ref GR7","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"1cbc364190e4feb6cfbe064584c400ab",17,4.1,383,248,224,391.2,256.2,232.2,1800,800,1200,7,2,4,56,0.754196436,21276416,23272347.168,1728000000,1.2948,0.08,1200,158.385321100917,1613,0,0,61227,62840,0,49527,13313,0,0,0,885,238,0,0,1123,0,25754.04,9518.795,0,0,0,132750,35700,0,0,168450,35272.835,7,75,TRUE,0.00295350495120983
"BR0389","5 bolsas de 2,5 kg | Bastones rectos de brocoli 9x9 mm | Ref BHE","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"fc6931875b8384c7bacd18bb4699795f",201,2.7,393,255,219,398.4,260.4,224.4,1800,800,1200,8,2,4,64,0.862222592,21947085,23280009.984,1728000000,1.3176,0.06,730,98.0477064220183,0,0,0,2295,2295,0,2295,0,0,0,0,36,0,0,0,36,0,1514.7,0,0,0,0,5400,0,0,0,5400,1514.7,8,87.5,TRUE,0.000104569695702186
"BR0390","BonsaiGreen Bastones rectos de brocoli 6x6 mm 5 x 2,5 kg | Ref FVE","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"2361696c0cf9b4a8490d7098c11e6a51",27,2.7,393,255,250,398.4,260.4,255.4,1800,800,1200,7,2,4,56,0.858668421333333,25053750,26496054.144,1728000000,1.3176,0.06,730,98.0477064220183,0,0,0,3517,3517,0,3517,0,0,0,0,63,0,0,0,63,0,1688.16,0,0,0,0,9450,0,0,0,9450,1688.16,7,75,TRUE,0.000140378186898169
"BR0391","BonsaiGreen Gajos de brocoli sazonado 5 x 2,5 kg | Ref PO5","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5X2,5 KG",5,2.5,"83d3c7c10fbc6fe2e476fd8c600855e2",102,2.7,393,255,194,398.4,260.4,199.4,1800,800,1200,9,2,4,72,0.861934416,19441710,20686425.984,1728000000,1.3176,0.06,730,98.0477064220183,1226086,0,265033,0,1491119,0,1151498,339621,0,0,0,15994,4717,0,0,20711,0,483629.16,163018.08,0,0,0,2399100,707550,0,0,3106650,646647.24,9,100,FALSE,0.0766969057762923
"BR0392","BonsaiGreen Gajos de brocoli sazonado 5 x 2,5 kg | Ref PO5","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"dc0b41c3254944ee2f8977c80dc8f455",178,4.5,391,292,172,400,301,181,1800,800,1200,9,2,3,54,0.6810125,19637584,21792400,1728000000,1.402,0.08,1400,200.081549439348,37497,0,243,0,37740,0,33494,4246,0,0,0,621,79,0,0,700,0,21771.1,3035.89,0,0,0,93150,11850,0,0,105000,24806.99,9,100,TRUE,0.00192182500657922
"BR0393","11 bolsas de 1 kg | Gajos de brocoli","Gajos de brocoli","Forma estable","Bastones clasicos - Reserva Privada","Bastones clasicos","Forma",11,"11 X 1 KG",11,1,"83d3c7c10fbc6fe2e476fd8c600855e2",102,2.7,393,255,194,398.4,260.4,199.4,1800,800,1200,9,2,4,72,0.861934416,19441710,20686425.984,1728000000,1.3176,0.06,730,98.0477064220183,19231,0,0,0,19231,0,0,19231,0,0,0,0,268,0,0,268,0,0,9230.88,0,0,0,0,40200,0,0,40200,9230.88,9,88,TRUE,0.000989161961576425
"BR0394","Gajos de brocoli - con cabo - Caja de 5 packs de 2,5 kg","Gajos de brocoli","Forma estable","Bastones clasicos - Reserva Privada","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"b9470f0403af99853ed89bcf86be3235",148,4.1,383,248,194,391.2,256.2,202.2,1800,800,1200,8,2,4,64,0.750577184,18426896,20265583.968,1728000000,1.2948,0.08,1200,158.385321100917,27637,0,0,0,27637,0,0,27637,0,0,0,0,432,0,0,432,0,0,17964.05,0,0,0,0,64800,0,0,64800,17964.05,8,87.5,TRUE,0.00149981852613701
"BR0395","Gajos de brocoli - sazonado - Caja de 5 packs de 2,5 kg","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"082c1cdb42b1abd201403ca33ca11ef0",2,4.1,383,248,189,391.2,256.2,197.2,1800,800,1200,9,2,4,72,0.823519032,17951976,19764456.768,1728000000,1.2948,0.08,1200,158.385321100917,206835,0,18454,0,225289,0,225289,0,0,0,0,3130,0,0,0,3130,0,117150.28,0,0,0,0,469500,0,0,0,469500,117150.28,9,100,TRUE,0.0125495377221984
"BR0396","5 bolsas de 2,5 kg | Gajos de brocoli sin gluten | Ref EQY","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"ac8b5267c6be652bd0aff43408408e79",134,4.1,388,288,209,396.2,296.2,217.2,1800,800,1200,8,2,4,64,0.944051272888889,23354496,25489384.368,1728000000,1.3848,0.08,1200,169.394495412844,1933,2,515633,18382,535950,0,535950,0,0,0,0,8375,0,0,0,8375,0,243857.25,0,0,0,0,1256250,0,0,0,1256250,243857.25,8,87.5,TRUE,0.0229484721057564
"BR0397","5 bolsas de 2,5 kg | Gajos de brocoli sin gluten | Ref S62","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"162c41fa859810e889efa37f867819bb",12,2.7,395,296,214,400,301.4,219.4,1800,800,1200,8,2,3,48,0.734746222222222,25020880,26450864,1728000000,1.4028,0.06,730,104.387767584098,0,1,484350,0,484351,0,484351,0,0,0,0,10091,0,0,0,10091,0,232488.48,0,0,0,0,1513650,0,0,0,1513650,232488.48,8,87.5,TRUE,0.0193578723050508
"BR0398","Gajos de brocoli - sin gluten - Caja de 5 packs de 2,5 kg","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"bdefb2124af27fa9ca0fa5d293a18aa4",150,4.1,386,286,209,394.2,294.2,217.2,1800,800,1200,8,2,4,64,0.932943504,23072764,25189474.608,1728000000,1.3768,0.08,1200,168.415902140673,0,0,71218,0,71218,0,71218,0,0,0,0,1113,0,0,0,1113,0,37033.36,0,0,0,0,166950,0,0,0,166950,37033.36,8,87.5,TRUE,0.00308666963351248
"BR0399","Bastones rectos de brocoli 6x9 mm - clasico - Caja de 5 packs de 2,5 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"170f5916eaeb0e271ae012eedb1ad645",13,4.1,386,286,298,394.2,294.2,306.2,1800,800,1200,5,2,4,40,0.822016865,32898008,35511128.568,1728000000,1.3768,0.08,1200,168.415902140673,1417,0,24732,0,26149,0,0,26149,0,0,0,0,654,0,0,654,0,0,16996.85,0,0,0,0,98100,0,0,98100,16996.85,5,50,TRUE,0.000794850557517039
"BR0400","5 bolsas de 2,5 kg | Bastones rectos de brocoli | Ref H44","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"b4d42409ba0a801454f8f3bc60d94ec1",145,4.1,388,288,293,396.2,296.2,301.2,1800,800,1200,5,2,4,40,0.818221234444444,32740992,35347157.328,1728000000,1.3848,0.08,1200,169.394495412844,17214,0,0,0,17214,0,0,0,0,17214,0,0,0,0,431,431,0,0,0,0,12308.01,0,0,0,0,64650,64650,12308.01,5,50,TRUE,0.000525762933511605
"BR0401","5 bolsas de 2,5 kg | Bastones rectos de brocoli 9x9 mm con cabo","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"6f0bc5eabea0d399e9342acf41bcb33b",93,2.7,395,296,194,400,301.4,199.4,1800,800,1200,9,2,3,54,0.7512395,22682480,24039664,1728000000,1.4028,0.06,730,104.387767584098,8746,0,12414,0,21160,0,8112,0,0,13048,0,151,0,0,242,393,0,4380.48,0,0,8611.68,0,22650,0,0,36300,58950,12992.16,9,100,TRUE,0.000932878591758926
