"codigo_producto","descripcion_producto","ingrediente_forma","tipo_proyecto","subcategoria","categoria","tamaño_corte","peso_neto_caja","tamaño_paquete","cantidad_paquetes","peso_neto_paquete","caja_tipo_id","id_sencillo","caja_grosor_mm","caja_interior_largo","caja_interior_ancho","caja_interior_alto","caja_exterior_largo","caja_exterior_ancho","caja_exterior_alto","pallet_alto","pallet_ancho","pallet_largo","cantidad_cajas_alto","cantidad_cajas_largo","cantidad_cajas_ancho","cantidad_cajas_total","utilizacion","volumen_interior_caja_mm3","volumen_exterior_caja_mm3","volumen_pallet_mm3","perimetro_caja_m","headspace_max_pct","ect_n_m","carga_max_kg","volumen_tipo_planta_buenos_aires","volumen_tipo_planta_curitiba","volumen_tipo_planta_santiago","volumen_tipo_planta_monterrey","volumen_tipo_planta_bakersfield","costo_unitario_base","costo_total_base","costo_unitario_planta_buenos_aires","costo_unitario_planta_curitiba","costo_unitario_planta_santiago","costo_unitario_planta_monterrey","costo_unitario_planta_bakersfield","descuento_planta_buenos_aires","descuento_planta_curitiba","descuento_planta_santiago","descuento_planta_monterrey","descuento_planta_bakersfield","costo_por_pallet"
"BR0366","Bastones rectos de brocoli 6x6 mm - crocante - Caja de 5 packs de 2,5 kg | Ref JZO","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"d6e2cbc227acca3455d02367e9bd0b2b",175,2.7,395,294,214,400,299.4,219.4,1800,800,1200,8,2,4,64,0.973160888888889,24851820,26275344,1728000000,1.3988,0.06,730,104.090112130479,0,0,14653,0,0,0.6,8791.8,0.66,0.66,0.66,0.66,0.66,10,10,10,10,10,150
"BR0367","5 bolsas de 2,5 kg | Bastones rectos de brocoli con cabo | Ref AYC","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"48d2fa87ef6ac189e633680672b6132e",52,4.1,386,286,199,394.2,294.2,207.2,1800,800,1200,8,2,4,64,0.889990304,21968804,24029738.208,1728000000,1.3768,0.08,1200,168.415902140673,0,625956,7992264,0,306132,0.65,966804.8,0.715,0.52,0.455,0.715,0.585,10,-20,-30,10,-10,150
"BR0368","Bastones rectos de brocoli - con cabo - Caja de 5 packs de 2,5 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"9a88ed4806deaa5c9b3abac82886d23a",112,4.1,386,286,184,394.2,294.2,192.2,1800,800,1200,9,2,4,72,0.928755567,20312864,22290133.608,1728000000,1.3768,0.08,1200,168.415902140673,187029,0,0,131382,302352,0.65,134498.65,0.585,0.715,0.715,0.65,0.52,-10,10,10,0,-20,150
"BR0369","5 bolsas de 2,5 kg | Espirales de brocoli","Espirales de brocoli","Forma estable","Bastones clasicos - Reserva Privada","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"3256a5fed07b421a92abee44a3d93243",34,2.7,395,296,260,400,301.4,265.4,1800,800,1200,6,2,3,36,0.666596333333333,30399200,31996624,1728000000,1.4028,0.06,730,104.387767584098,0,1124998,9039079,0,349489,0.6,901162.8,0.66,0.48,0.42,0.66,0.6,10,-20,-30,10,0,150
"BR0370","BonsaiGreen Bastones rectos de brocoli 11 x 1,25 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Grueso",13.75,"11 X 1,25 KG",11,1.25,"c96df5913565ba35f3e02e744c9a6dde",160,2.7,395,296,224,400,301.4,229.4,1800,800,1200,7,2,3,42,0.672205722222222,26190080,27656464,1728000000,1.4028,0.06,730,104.387767584098,0,1877934,0,0,2492424,0.6,437035.8,0.66,0.48,0.66,0.66,0.48,10,-20,10,10,-20,150
"BR0371","13 bolsas de 1 kg | Bastones rectos de brocoli | Ref PB9","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Grueso",13,"13 X 1 KG",13,1,"dcc42a5da445d56728ad8178bf5931e9",179,2.7,395,296,240,400,301.4,245.4,1800,800,1200,7,2,3,42,0.719090166666667,28060800,29585424,1728000000,1.4028,0.06,730,104.387767584098,0,0,0,0,141590,0.6,84954,0.66,0.66,0.66,0.66,0.48,10,10,10,10,-20,150
"BR0372","BonsaiGreen Espirales de brocoli sin gluten 13 x 0,75 kg","Espirales de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",9.75,"13 X 0,75 KG",13,0.75,"4989f7c44b56191eebb2c0b95763c0db",54,2.7,395,296,250,400,301.4,255.4,1800,800,1200,7,2,3,42,0.748392944444444,29230000,30791024,1728000000,1.4028,0.06,730,104.387767584098,0,990990,0,0,0,0.6,198198,0.66,0.48,0.66,0.66,0.66,10,-20,10,10,10,150
"BR0373","16 bolsas de 0,5 kg | Brocoli en rejilla sin gluten","Brocoli en rejilla","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",8,"16 X 0,5 KG",16,0.5,"f1efec47e48187c72213058375afab2c",196,2.7,395,296,286,400,301.4,291.4,1800,800,1200,6,2,3,36,0.731899666666667,33439120,35131184,1728000000,1.4028,0.06,730,104.387767584098,15062,132568,22446,11304,13350,0.6,58419,0.66,0.54,0.66,0.66,0.66,10,-10,10,10,10,150
"BR0374","Bastones rectos de brocoli - clasico - Caja de 13 packs de 1 kg | Ref OVH","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Grueso",13,"13 X 1 KG",13,1,"6d5c1314ab281dbdd56dc5dde84579b9",91,2.7,395,296,245,400,301.4,250.4,1800,800,1200,7,2,3,42,0.733741555555556,28645400,30188224,1728000000,1.4028,0.06,730,104.387767584098,0,141228,369444,0,63984,0.6,86198.4,0.66,0.6,0.54,0.66,0.66,10,0,-10,10,10,150
"BR0375","11 bolsas de 1,25 kg | Bastones rectos de brocoli | Ref YF3","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Corte steak",13.75,"11 X 1,25 KG",11,1.25,"c61dafed9b7d2c7f917d4debf65896c1",158,4.1,386,286,263,394.2,294.2,271.2,1800,800,1200,6,2,4,48,0.873668088,29034148,31452051.168,1728000000,1.3768,0.08,1200,168.415902140673,0,59720,387840,0,963992,0.65,229377.2,0.715,0.715,0.585,0.715,0.52,10,10,-10,10,-20,150
"BR0376","13 bolsas de 0,75 kg | Brocoli zigzag sazonado","Brocoli zigzag","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",9.75,"13 X 0,75 KG",13,0.75,"ddc8f0c662924d5b7914ba35ddb1ebe4",181,2.7,395,294,250,400,299.4,255.4,1800,800,1200,7,2,4,56,0.991235777777778,29032500,30586704,1728000000,1.3988,0.06,730,104.090112130479,0,0,0,0,206196,0.6,61858.8,0.66,0.66,0.66,0.66,0.48,10,10,10,10,-20,150
"BR0377","13 bolsas de 0,75 kg | Brocoli zigzag picante | Ref P85","Brocoli zigzag","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",9.75,"13 X 0,75 KG",13,0.75,"ddc8f0c662924d5b7914ba35ddb1ebe4",181,2.7,395,294,250,400,299.4,255.4,1800,800,1200,7,2,4,56,0.991235777777778,29032500,30586704,1728000000,1.3988,0.06,730,104.090112130479,0,0,0,0,206196,0.6,61858.8,0.66,0.66,0.66,0.66,0.48,10,10,10,10,-20,150
"BR0378","BonsaiGreen Bastones rectos de brocoli 6x6 mm 5 x 2,5 kg | Ref FVE","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"2361696c0cf9b4a8490d7098c11e6a51",27,2.7,393,255,250,398.4,260.4,255.4,1800,800,1200,7,2,4,56,0.858668421333333,25053750,26496054.144,1728000000,1.3176,0.06,730,98.0477064220183,0,2681718,4182,8775474,3168918,0.6,1463029.2,0.66,0.48,0.66,0.42,0.42,10,-20,10,-30,-30,150
"BR0379","Bastones rectos de brocoli 6x6 mm - clasico - Caja de 5 packs de 2,5 kg | Ref OO7","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"2361696c0cf9b4a8490d7098c11e6a51",27,2.7,393,255,250,398.4,260.4,255.4,1800,800,1200,7,2,4,56,0.858668421333333,25053750,26496054.144,1728000000,1.3176,0.06,730,98.0477064220183,0,2681718,4182,8775474,3168918,0.6,1463029.2,0.66,0.48,0.66,0.42,0.42,10,-20,10,-30,-30,150
"BR0380","Bastones rectos de brocoli 6x6 mm - clasico - Caja de 5 packs de 2,5 kg | Ref OO7","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"edebe6dd9669ec03369694b6dbbd4c54",193,2.5,393,255,250,398,260,255,1800,800,1200,7,2,4,56,0.855147222222222,25053750,26387400,1728000000,1.316,0.06,600,80.4892966360856,53989,43273,16762,8746,0,0.6,73662,0.54,0.6,0.66,0.66,0.66,-10,0,10,10,10,150
"BR0381","Bastones rectos de brocoli 9x9 mm - clasico - Caja de 5 packs de 2,5 kg | Ref XNV","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"9dbb448086386afae3321dda0441c688",116,2.7,393,255,230,398.4,260.4,235.4,1800,800,1200,7,2,4,56,0.791427354666667,23049450,24421186.944,1728000000,1.3176,0.06,730,98.0477064220183,113020,191744,95828,132548,0,0.6,79971,0.6,0.6,0.6,0.6,0.66,0,0,0,0,10,150
"BR0382","BonsaiGreen Bastones rectos de brocoli 9x9 mm 5 x 2,5 kg | Ref 768","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"9dbb448086386afae3321dda0441c688",116,2.7,393,255,230,398.4,260.4,235.4,1800,800,1200,7,2,4,56,0.791427354666667,23049450,24421186.944,1728000000,1.3176,0.06,730,98.0477064220183,113020,191744,95828,132548,0,0.6,79971,0.6,0.6,0.6,0.6,0.66,0,0,0,0,10,150
"BR0383","BonsaiGreen Bastones rectos de brocoli 9x9 mm 5 x 2,5 kg | Ref 768","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"9dbb448086386afae3321dda0441c688",116,2.7,393,255,230,398.4,260.4,235.4,1800,800,1200,7,2,4,56,0.791427354666667,23049450,24421186.944,1728000000,1.3176,0.06,730,98.0477064220183,113020,191744,95828,132548,0,0.6,79971,0.6,0.6,0.6,0.6,0.66,0,0,0,0,10,150
"BR0384","5 bolsas de 2,5 kg | Bastones rectos de brocoli 11x11 mm | Ref UC1","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"d57ede415e9b30ea0e94a15552298aa3",174,2.7,393,255,214,398.4,260.4,219.4,1800,800,1200,8,2,4,64,0.843010858666667,21446010,22761293.184,1728000000,1.3176,0.06,730,98.0477064220183,22989,23781,153,166422,93,0.6,42687.6,0.66,0.66,0.66,0.54,0.66,10,10,10,-10,10,150
"BR0385","5 bolsas de 2,5 kg | Bastones rectos de brocoli 11x11 mm | Ref UC1","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X2,5 KG",5,2.5,"d57ede415e9b30ea0e94a15552298aa3",174,2.7,393,255,214,398.4,260.4,219.4,1800,800,1200,8,2,4,64,0.843010858666667,21446010,22761293.184,1728000000,1.3176,0.06,730,98.0477064220183,22989,23781,153,166422,93,0.6,42687.6,0.66,0.66,0.66,0.54,0.66,10,10,10,-10,10,150
"BR0386","5 bolsas de 2,5 kg | Bastones rectos de brocoli 6x6 mm | Ref WPA","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"414d4cf5c1bc8a346f7e4445ede7acbd",49,4.1,386,286,229,394.2,294.2,237.2,1800,800,1200,7,2,4,56,0.891493666,25280684,27508947.408,1728000000,1.3768,0.08,1200,168.415902140673,2412,410136,5138148,1914,1944,0.65,601743.35,0.715,0.585,0.455,0.715,0.715,10,-10,-30,10,10,150
"BR0387","5 bolsas de 2,5 kg | Bastones rectos de brocoli 9x9 mm | Ref WFG","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"48d2fa87ef6ac189e633680672b6132e",52,4.1,386,286,199,394.2,294.2,207.2,1800,800,1200,8,2,4,64,0.889990304,21968804,24029738.208,1728000000,1.3768,0.08,1200,168.415902140673,0,625956,7992264,0,306132,0.65,966804.8,0.715,0.52,0.455,0.715,0.585,10,-20,-30,10,-10,150
"BR0388","Bastones rectos de brocoli 9x9 mm - clasico - Caja de 5 packs de 2,5 kg | Ref GR7","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"1cbc364190e4feb6cfbe064584c400ab",17,4.1,383,248,224,391.2,256.2,232.2,1800,800,1200,7,2,4,56,0.754196436,21276416,23272347.168,1728000000,1.2948,0.08,1200,158.385321100917,0,334398,39939,0,0,0.65,81106.35,0.715,0.52,0.715,0.715,0.715,10,-20,10,10,10,150
"BR0389","5 bolsas de 2,5 kg | Bastones rectos de brocoli 9x9 mm | Ref BHE","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"fc6931875b8384c7bacd18bb4699795f",201,2.7,393,255,219,398.4,260.4,224.4,1800,800,1200,8,2,4,64,0.862222592,21947085,23280009.984,1728000000,1.3176,0.06,730,98.0477064220183,607155,11475,431850,0,0,0.6,126057.6,0.48,0.66,0.54,0.66,0.66,-20,10,-10,10,10,150
"BR0390","BonsaiGreen Bastones rectos de brocoli 6x6 mm 5 x 2,5 kg | Ref FVE","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"2361696c0cf9b4a8490d7098c11e6a51",27,2.7,393,255,250,398.4,260.4,255.4,1800,800,1200,7,2,4,56,0.858668421333333,25053750,26496054.144,1728000000,1.3176,0.06,730,98.0477064220183,0,2681718,4182,8775474,3168918,0.6,1463029.2,0.66,0.48,0.66,0.42,0.42,10,-20,10,-30,-30,150
"BR0391","BonsaiGreen Gajos de brocoli sazonado 5 x 2,5 kg | Ref PO5","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5X2,5 KG",5,2.5,"83d3c7c10fbc6fe2e476fd8c600855e2",102,2.7,393,255,194,398.4,260.4,199.4,1800,800,1200,9,2,4,72,0.861934416,19441710,20686425.984,1728000000,1.3176,0.06,730,98.0477064220183,0,6090540,1812800,0,0,0.6,948400.8,0.66,0.42,0.48,0.66,0.66,10,-30,-20,10,10,150
"BR0392","BonsaiGreen Gajos de brocoli sazonado 5 x 2,5 kg | Ref PO5","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"dc0b41c3254944ee2f8977c80dc8f455",178,4.5,391,292,172,400,301,181,1800,800,1200,9,2,3,54,0.6810125,19637584,21792400,1728000000,1.402,0.08,1400,200.081549439348,0,33494,4246,0,0,0.65,24531,0.715,0.65,0.715,0.715,0.715,10,0,10,10,10,150
"BR0393","11 bolsas de 1 kg | Gajos de brocoli","Gajos de brocoli","Forma estable","Bastones clasicos - Reserva Privada","Bastones clasicos","Forma",11,"11 X 1 KG",11,1,"83d3c7c10fbc6fe2e476fd8c600855e2",102,2.7,393,255,194,398.4,260.4,199.4,1800,800,1200,9,2,4,72,0.861934416,19441710,20686425.984,1728000000,1.3176,0.06,730,98.0477064220183,0,6090540,1812800,0,0,0.6,948400.8,0.66,0.42,0.48,0.66,0.66,10,-30,-20,10,10,150
"BR0394","Gajos de brocoli - con cabo - Caja de 5 packs de 2,5 kg","Gajos de brocoli","Forma estable","Bastones clasicos - Reserva Privada","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"b9470f0403af99853ed89bcf86be3235",148,4.1,383,248,194,391.2,256.2,202.2,1800,800,1200,8,2,4,64,0.750577184,18426896,20265583.968,1728000000,1.2948,0.08,1200,158.385321100917,94324,0,55274,0,0,0.65,48619.35,0.65,0.715,0.65,0.715,0.715,0,10,0,10,10,150
"BR0395","Gajos de brocoli - sazonado - Caja de 5 packs de 2,5 kg","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"082c1cdb42b1abd201403ca33ca11ef0",2,4.1,383,248,189,391.2,256.2,197.2,1800,800,1200,9,2,4,72,0.823519032,17951976,19764456.768,1728000000,1.2948,0.08,1200,158.385321100917,0,617012,0,0,118368,0.65,238998.5,0.715,0.52,0.715,0.715,0.585,10,-20,10,10,-10,150
"BR0396","5 bolsas de 2,5 kg | Gajos de brocoli sin gluten | Ref EQY","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"ac8b5267c6be652bd0aff43408408e79",134,4.1,388,288,209,396.2,296.2,217.2,1800,800,1200,8,2,4,64,0.944051272888889,23354496,25489384.368,1728000000,1.3848,0.08,1200,169.394495412844,0,535950,0,0,0,0.65,348367.5,0.715,0.455,0.715,0.715,0.715,10,-30,10,10,10,150
"BR0397","5 bolsas de 2,5 kg | Gajos de brocoli sin gluten | Ref S62","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"162c41fa859810e889efa37f867819bb",12,2.7,395,296,214,400,301.4,219.4,1800,800,1200,8,2,3,48,0.734746222222222,25020880,26450864,1728000000,1.4028,0.06,730,104.387767584098,104493,1453053,0,0,0,0.6,311509.2,0.6,0.48,0.66,0.66,0.66,0,-20,10,10,10,150
"BR0398","Gajos de brocoli - sin gluten - Caja de 5 packs de 2,5 kg","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"bdefb2124af27fa9ca0fa5d293a18aa4",150,4.1,386,286,209,394.2,294.2,217.2,1800,800,1200,8,2,4,64,0.932943504,23072764,25189474.608,1728000000,1.3768,0.08,1200,168.415902140673,0,575528,225870,0,0,0.65,260454.35,0.715,0.52,0.52,0.715,0.715,10,-20,-20,10,10,150
"BR0399","Bastones rectos de brocoli 6x9 mm - clasico - Caja de 5 packs de 2,5 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"170f5916eaeb0e271ae012eedb1ad645",13,4.1,386,286,298,394.2,294.2,306.2,1800,800,1200,5,2,4,40,0.822016865,32898008,35511128.568,1728000000,1.3768,0.08,1200,168.415902140673,0,0,26149,0,0,0.65,16996.85,0.715,0.715,0.65,0.715,0.715,10,10,0,10,10,150
"BR0400","5 bolsas de 2,5 kg | Bastones rectos de brocoli | Ref H44","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"b4d42409ba0a801454f8f3bc60d94ec1",145,4.1,388,288,293,396.2,296.2,301.2,1800,800,1200,5,2,4,40,0.818221234444444,32740992,35347157.328,1728000000,1.3848,0.08,1200,169.394495412844,0,0,0,0,17214,0.65,11189.1,0.715,0.715,0.715,0.715,0.715,10,10,10,10,10,150
"BR0401","5 bolsas de 2,5 kg | Bastones rectos de brocoli 9x9 mm con cabo","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"6f0bc5eabea0d399e9342acf41bcb33b",93,2.7,395,296,194,400,301.4,199.4,1800,800,1200,9,2,3,54,0.7512395,22682480,24039664,1728000000,1.4028,0.06,730,104.387767584098,0,112260,0,0,26096,0.6,41506.8,0.66,0.54,0.66,0.66,0.66,10,-10,10,10,10,150
"BR0402","BonsaiGreen Gajos de brocoli 13 x 0,75 kg","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",9.75,"13 X 0,75 KG",13,0.75,"0b72571a5bb7429ce7de424547e8d27d",4,4.1,386,286,174,394.2,294.2,182.2,1800,800,1200,9,2,4,72,0.880433217,19208904,21130397.208,1728000000,1.3768,0.08,1200,168.415902140673,0,2144,71772,0,32428,0.65,34561.8,0.715,0.715,0.65,0.715,0.715,10,10,0,10,10,150
"BR0403","BonsaiGreen Bastones rectos de brocoli 6x6 mm con cabo 5 x 2,5 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"4472825c5f9816d7befa089cf8451878",50,4.1,383,248,318,391.2,256.2,326.2,1800,800,1200,5,2,4,40,0.756794873333333,30204912,32693538.528,1728000000,1.2948,0.08,1200,158.385321100917,33,76,50,25,30,0.65,139.1,0.715,0.715,0.715,0.715,0.715,10,10,10,10,10,150
"BR0404","Bastones rectos de brocoli 9x9 mm - clasico - Caja de 11 packs de 1 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",11,"11 X 1 KG",11,1,"563a3fa61d441769163b35905be8987d",67,4.1,383,248,234,391.2,256.2,242.2,1800,800,1200,7,2,4,56,0.786676902666667,22226256,24274601.568,1728000000,1.2948,0.08,1200,158.385321100917,272,616,27216,204,244,0.65,4639.7,0.715,0.715,0.715,0.715,0.715,10,10,10,10,10,150
"BR0405","BonsaiVegetales Bastones rectos de brocoli 10x10 mm 5 x 2,5 kg","Bastones rectos de brocoli","Estacional","Guarniciones - Otros","Guarniciones","Medio",12.5,"5 X 2,5 KG",5,2.5,"55b52b97c05b19dbbbefa191622fe36a",66,4.1,386,286,179,394.2,294.2,187.2,1800,800,1200,9,2,4,72,0.904594392,19760884,21710265.408,1728000000,1.3768,0.08,1200,168.415902140673,4150192,6511048,34760,2059872,20680,0.65,1038094.85,0.455,0.455,0.715,0.52,0.715,-30,-30,10,-20,10,150
"BR0406","BonsaiGreen Brocoli en rejilla sazonado 5 x 2,5 kg","Brocoli en rejilla","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5X2,5 KG",5,2.5,"a23eeef1c0cd8cfd40b780d65382034a",122,4.1,386,286,303,394.2,294.2,311.2,1800,800,1200,5,2,4,40,0.83543974,33449988,36090996.768,1728000000,1.3768,0.08,1200,168.415902140673,204,4295703,80055,265005,180,0.65,1005581.85,0.715,0.455,0.65,0.585,0.715,10,30,0,-10,10,150
"BR0407","5 bolsas de 2,5 kg | Espirales de brocoli sazonado","Espirales de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X2,5 KG",5,2.5,"c61dafed9b7d2c7f917d4debf65896c1",158,4.1,386,286,263,394.2,294.2,271.2,1800,800,1200,6,2,4,48,0.873668088,29034148,31452051.168,1728000000,1.3768,0.08,1200,168.415902140673,0,59720,387840,0,963992,0.65,229377.2,0.715,0.715,0.585,0.715,0.52,10,10,-10,10,-20,150
"BR0408","Brocoli en rejilla - clasico - Caja de 11 packs de 1 kg | Ref GM8","Brocoli en rejilla","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",11,"11 X 1 KG",11,1,"a23eeef1c0cd8cfd40b780d65382034a",122,4.1,386,286,303,394.2,294.2,311.2,1800,800,1200,5,2,4,40,0.83543974,33449988,36090996.768,1728000000,1.3768,0.08,1200,168.415902140673,204,4295703,80055,265005,180,0.65,1005581.85,0.715,0.455,0.65,0.585,0.715,10,30,0,-10,10,150
"BR0409","5 bolsas de 2,5 kg | Bastones rectos de brocoli 9x9 mm sin gluten, horneado","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"563a3fa61d441769163b35905be8987d",67,4.1,383,248,234,391.2,256.2,242.2,1800,800,1200,7,2,4,56,0.786676902666667,22226256,24274601.568,1728000000,1.2948,0.08,1200,158.385321100917,272,616,27216,204,244,0.65,4639.7,0.715,0.715,0.715,0.715,0.715,10,10,10,10,10,150
"BR0410","Brocoli en rejilla - clasico - Caja de 5 packs de 1,75 kg","Brocoli en rejilla","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",8.75,"5x1,8 kg",5,1.75,"b5ff628fcb5e9885b7d13c5dd1ddd441",146,4.8,380,282,286,389.6,291.6,295.6,1800,800,1200,6,2,4,48,0.932842656,30647760,33582335.616,1728000000,1.3624,0.1,1550,215.261977573904,0,0,4903,0,0,0.7,3432.1,0.77,0.77,0.77,0.77,0.77,10,10,10,10,10,150
"BR0411","5 bolsas de 2,5 kg | Mix crujiente de brocoli","Mix crujiente de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"27cfee279bf2517d910cfab7c0b51213",30,4.1,386,286,204,394.2,294.2,212.2,1800,800,1200,8,2,4,64,0.911466904,22520784,24609606.408,1728000000,1.3768,0.08,1200,168.415902140673,0,224824,796116,0,0,0.65,165902.75,0.715,0.585,0.52,0.715,0.715,10,-10,-20,10,10,150
"BR0412","Dippers de brocoli - clasico - Caja de 5 packs de 2,5 kg","Dippers de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"414d4cf5c1bc8a346f7e4445ede7acbd",49,4.1,386,286,229,394.2,294.2,237.2,1800,800,1200,7,2,4,56,0.891493666,25280684,27508947.408,1728000000,1.3768,0.08,1200,168.415902140673,2412,410136,5138148,1914,1944,0.65,601743.35,0.715,0.585,0.455,0.715,0.715,10,-10,-30,10,10,150
"BR0413","BonsaiPremium Bastones rectos de brocoli 6x6 mm 5 x 2,5 kg | Ref F06","Bastones rectos de brocoli","Estacional","Bastones clasicos - Reserva Privada","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"5914abeae491eab8612131985b15994f",70,4.1,386,286,239,394.2,294.2,247.2,1800,800,1200,7,2,4,56,0.929077716,26384644,28668683.808,1728000000,1.3768,0.08,1200,168.415902140673,0,1044045,1330340,0,1918650,0.65,558094.55,0.715,0.52,0.52,0.715,0.52,10,-20,-20,10,-20,150
"BR0414","Dippers de brocoli - clasico - Caja de 11 packs de 0,5 kg","Dippers de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",5.5,"11 X 0,5 KG",11,0.5,"55b52b97c05b19dbbbefa191622fe36a",66,4.1,386,286,179,394.2,294.2,187.2,1800,800,1200,9,2,4,72,0.904594392,19760884,21710265.408,1728000000,1.3768,0.08,1200,168.415902140673,4150192,6511048,34760,2059872,20680,0.65,1038094.85,0.455,0.455,0.715,0.52,0.715,-30,-30,10,-20,10,150
"BR0415","Dippers de brocoli - clasico - Caja de 5 packs de 2,5 kg","Dippers de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"963709ce03639618149be23f8bb82ece",111,4.1,383,248,253,391.2,256.2,261.2,1800,800,1200,6,2,4,48,0.727191248,24030952,26178884.928,1728000000,1.2948,0.08,1200,158.385321100917,105,3830163,1214223,81,93,0.65,1093010.75,0.715,0.455,0.52,0.715,0.715,10,-30,-20,10,10,150
